,gps_lat,gps_long,status,battery_remaining,tape_position,flow_setpoint,flow_total,flow1,flow2,sample_temp,sample_rh,sample_dewpoint,internal_pressure,internal_temp,uv_atn1,uv_atn2,uv_k,blue_atn1,blue_atn2,blue_k,green_atn1,green_atn2,green_k,red_atn1,red_atn2,red_k,ir_atn1,ir_atn2,ir_k,uv_bc1,uv_bc2,uv_bcc,blue_bc1,blue_bc2,blue_bcc,green_bc1,green_bc2,green_bcc,red_bc1,red_bc2,red_bcc,ir_bc1,ir_bc2,ir_bcc,readable_status,time
0,37.99531019,23.81589448,130.0,100.0,5.0,150.0,0.0,0.0,0.0,39.56,21.1,13.24,98580.0,38.56,0.0,"""","""",0.0,"""","""",0.0,"""","""",0.0,"""","""",0.0,"""","""",,,,,,,,,,,,,,,,Start up-Flow unstable,2022-07-14 09:19:00
1,37.99528801,23.81589389,130.0,100.0,5.0,150.0,0.0,0.0,0.0,39.7,21.0,13.27,98560.0,38.69,0.0,"""","""",0.0,"""","""",0.0,"""","""",0.0,"""","""",0.0,"""","""",,,,,,,,,,,,,,,,Start up-Flow unstable,2022-07-14 09:20:01
2,37.99529934,23.81589782,130.0,100.0,5.0,150.0,0.0,0.0,0.0,39.71,20.9,13.19,98552.0,38.88,0.0,"""","""",0.0,"""","""",0.0,"""","""",0.0,"""","""",0.0,"""","""",,,,,,,,,,,,,,,,Start up-Flow unstable,2022-07-14 09:21:01
3,37.99526268,23.81588882,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.7,20.7,13.06,98544.0,39.13,0.0,"""","""",0.0,"""","""",0.0,"""","""",0.0,"""","""",0.0,"""","""",,,,,,,,,,,,,,,,Flow unstable,2022-07-14 09:22:01
4,37.99527568,23.81589699,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.69,20.6,12.99,98560.0,39.25,0.04207,"""","""",0.032526,"""","""",0.027763,"""","""",0.023705,"""","""",0.012226,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:23:00
5,37.99525136,23.81587249,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.68,20.5,12.92,98548.0,39.38,0.084309,"""","""",0.066656,"""","""",0.059228,"""","""",0.047797,"""","""",0.022747,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:24:00
6,37.99525833,23.81585139,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.67,20.5,12.85,98544.0,39.5,0.129704,"""","""",0.105703,"""","""",0.093002,"""","""",0.074243,"""","""",0.033897,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:25:00
7,37.995287,23.81587917,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.65,20.4,12.77,98552.0,39.56,0.175009,"""","""",0.145578,"""","""",0.128131,"""","""",0.101375,"""","""",0.045585,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:26:00
8,37.99527699,23.81585956,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.63,20.3,12.69,98540.0,39.56,0.213356,"""","""",0.177497,"""","""",0.155479,"""","""",0.121582,"""","""",0.054698,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:27:00
9,37.99525464,23.81584555,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.61,20.2,12.62,98548.0,39.63,0.250664,"""","""",0.209541,"""","""",0.182395,"""","""",0.143999,"""","""",0.063293,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:28:00
10,37.99531186,23.81590354,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.58,20.2,12.57,98548.0,39.69,0.289956,"""","""",0.239784,"""","""",0.209796,"""","""",0.165969,"""","""",0.073841,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:29:00
11,37.99530733,23.81589085,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.56,20.1,12.52,98560.0,39.69,0.327537,"""","""",0.271345,"""","""",0.237094,"""","""",0.185687,"""","""",0.082649,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:30:00
12,37.99514502,23.8159278,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.54,20.1,12.47,98548.0,39.69,0.36831,"""","""",0.302082,"""","""",0.26415,"""","""",0.208885,"""","""",0.095436,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:31:00
13,37.99519438,23.81590486,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.53,20.0,12.42,98564.0,39.69,0.407277,"""","""",0.334072,"""","""",0.290651,"""","""",0.228507,"""","""",0.104473,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:32:00
14,37.99522585,23.81587189,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.52,20.0,12.35,98560.0,39.69,0.445068,"""","""",0.363904,"""","""",0.315225,"""","""",0.2478,"""","""",0.116714,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:33:00
15,37.99525416,23.81586057,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.5,19.9,12.27,98556.0,39.69,0.483146,"""","""",0.392658,"""","""",0.339962,"""","""",0.268739,"""","""",0.127048,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:34:00
16,37.99532032,23.81587756,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.49,19.8,12.23,98564.0,39.69,0.520939,"""","""",0.423002,"""","""",0.367307,"""","""",0.288284,"""","""",0.139057,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:35:00
17,37.99529684,23.81585616,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.48,19.8,12.19,98560.0,39.69,0.562683,"""","""",0.453269,"""","""",0.392622,"""","""",0.308359,"""","""",0.151149,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:36:00
18,37.99528062,23.81583577,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.45,19.7,12.14,98560.0,39.69,0.598171,"""","""",0.480253,"""","""",0.416553,"""","""",0.327003,"""","""",0.161106,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:37:01
19,37.99529451,23.81586689,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.44,19.7,12.13,98560.0,39.69,0.635898,"""","""",0.509466,"""","""",0.439744,"""","""",0.345451,"""","""",0.172607,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:38:00
20,37.99529439,23.81584853,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.43,19.7,12.09,98548.0,39.69,0.672224,"""","""",0.536174,"""","""",0.462503,"""","""",0.36307,"""","""",0.183216,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:39:00
21,37.99529499,23.81586689,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.43,19.7,12.09,98552.0,39.69,0.711515,"""","""",0.565744,"""","""",0.48768,"""","""",0.382721,"""","""",0.194519,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:40:00
22,37.99529523,23.81587833,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.42,19.7,12.05,98548.0,39.69,0.746756,"""","""",0.592351,"""","""",0.510972,"""","""",0.401294,"""","""",0.204681,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:41:00
23,37.99528229,23.81588113,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.41,19.7,12.05,98544.0,39.69,0.781366,"""","""",0.616985,"""","""",0.531572,"""","""",0.416839,"""","""",0.214874,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:42:00
24,37.99526399,23.81589115,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.41,19.7,12.05,98544.0,39.69,0.819987,"""","""",0.646495,"""","""",0.557971,"""","""",0.436574,"""","""",0.227787,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:43:00
25,37.99531633,23.81588572,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.4,19.7,12.04,98548.0,39.69,0.856036,"""","""",0.674325,"""","""",0.581665,"""","""",0.454605,"""","""",0.238601,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:44:00
26,37.99529862,23.81585658,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.4,19.7,12.04,98548.0,39.69,0.893349,"""","""",0.700599,"""","""",0.604444,"""","""",0.473273,"""","""",0.250354,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:45:00
27,37.99530751,23.81590682,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.4,19.7,12.04,98552.0,39.69,0.926646,"""","""",0.723981,"""","""",0.622982,"""","""",0.487834,"""","""",0.26041,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:46:00
28,37.99531054,23.81590468,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.4,19.7,12.04,98544.0,39.69,0.960722,"""","""",0.750631,"""","""",0.646389,"""","""",0.505513,"""","""",0.270439,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:47:01
29,37.9953658,23.81594819,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.4,19.7,12.04,98548.0,39.69,1.004261,"""","""",0.781358,"""","""",0.672208,"""","""",0.526202,"""","""",0.284397,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:48:00
30,37.99531364,23.81589192,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.43,19.7,12.06,98560.0,39.63,1.046067,"""","""",0.8143,"""","""",0.699663,"""","""",0.548035,"""","""",0.297653,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:49:00
31,37.99521333,23.8158977,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.44,19.7,12.07,98560.0,39.56,1.081026,"""","""",0.838565,"""","""",0.72059,"""","""",0.563967,"""","""",0.309249,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:50:00
32,37.99516219,23.81589115,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.43,19.7,12.06,98552.0,39.56,1.112787,"""","""",0.860954,"""","""",0.7388,"""","""",0.579309,"""","""",0.321086,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:51:00
33,37.995215,23.81589854,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.43,19.7,12.06,98552.0,39.63,1.147657,"""","""",0.885576,"""","""",0.75962,"""","""",0.595426,"""","""",0.333404,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:52:00
34,37.99534601,23.81590581,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.42,19.7,12.05,98560.0,39.63,1.178113,"""","""",0.908649,"""","""",0.779348,"""","""",0.609684,"""","""",0.34309,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:53:00
35,37.99531186,23.81591445,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.41,19.7,12.08,98548.0,39.63,1.210887,"""","""",0.931854,"""","""",0.798297,"""","""",0.625527,"""","""",0.353813,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:54:01
36,37.99528337,23.81591105,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.41,19.7,12.08,98548.0,39.63,1.241472,"""","""",0.954319,"""","""",0.817371,"""","""",0.639462,"""","""",0.361881,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:55:00
37,37.99526882,23.81589276,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.4,19.7,12.07,98544.0,39.63,1.27364,"""","""",0.977678,"""","""",0.837059,"""","""",0.654673,"""","""",0.37112,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:56:00
38,37.99519449,23.8158567,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.4,19.7,12.07,98544.0,39.63,1.302422,"""","""",0.999683,"""","""",0.856275,"""","""",0.670099,"""","""",0.381561,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:57:00
39,37.9951492,23.8158766,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.39,19.7,12.06,98540.0,39.63,1.331627,"""","""",1.020647,"""","""",0.874101,"""","""",0.683832,"""","""",0.390117,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:58:00
40,37.99526364,23.81584907,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.38,19.7,12.04,98544.0,39.63,1.3599,"""","""",1.042068,"""","""",0.892478,"""","""",0.698316,"""","""",0.399166,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 09:59:00
41,37.99532133,23.81584275,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.36,19.7,12.05,98552.0,39.63,1.389205,"""","""",1.063949,"""","""",0.91126,"""","""",0.713271,"""","""",0.406593,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:00:00
42,37.99527651,23.81587785,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.35,19.7,12.04,98552.0,39.56,1.417218,"""","""",1.086963,"""","""",0.932275,"""","""",0.728619,"""","""",0.416442,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:01:00
43,37.99529099,23.8158797,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.3,19.7,12.01,98548.0,39.5,1.447619,"""","""",1.107639,"""","""",0.949031,"""","""",0.742227,"""","""",0.423702,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:02:00
44,37.99528605,23.81587672,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.29,19.8,12.03,98540.0,39.5,1.481446,"""","""",1.13355,"""","""",0.971384,"""","""",0.759608,"""","""",0.433723,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:03:00
45,37.99525195,23.81588882,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.27,19.8,12.01,98540.0,39.5,1.513153,"""","""",1.159799,"""","""",0.993019,"""","""",0.777215,"""","""",0.44432,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:04:00
46,37.99525267,23.8158834,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.25,19.8,12.03,98540.0,39.5,1.546919,"""","""",1.18444,"""","""",1.014947,"""","""",0.793147,"""","""",0.45409,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:05:00
47,37.99524444,23.81589133,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.24,19.9,12.05,98540.0,39.5,1.580227,"""","""",1.209402,"""","""",1.03553,"""","""",0.810694,"""","""",0.465442,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:06:00
48,37.99523884,23.81587404,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.23,19.9,12.04,98536.0,39.44,1.614112,"""","""",1.233816,"""","""",1.057476,"""","""",0.826901,"""","""",0.476062,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:07:00
49,37.9951905,23.81588423,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.22,19.9,12.03,98532.0,39.44,1.648161,"""","""",1.259632,"""","""",1.079046,"""","""",0.843954,"""","""",0.485275,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:08:00
50,37.99522632,23.81588751,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.22,19.9,12.03,98536.0,39.44,1.679037,"""","""",1.283062,"""","""",1.100708,"""","""",0.859856,"""","""",0.496292,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:09:00
51,37.99524796,23.81584412,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.21,19.9,12.02,98540.0,39.44,1.713676,"""","""",1.306003,"""","""",1.120334,"""","""",0.876617,"""","""",0.506965,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:10:00
52,37.9951694,23.81586581,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.22,19.9,12.03,98536.0,39.5,1.744693,"""","""",1.33109,"""","""",1.139938,"""","""",0.891906,"""","""",0.516197,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:11:00
53,37.99530834,23.81592804,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.21,19.9,12.06,98528.0,39.44,1.775692,"""","""",1.352447,"""","""",1.159185,"""","""",0.906252,"""","""",0.525386,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:12:00
54,37.99527067,23.81589133,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.22,19.9,12.09,98524.0,39.44,1.810172,"""","""",1.378311,"""","""",1.181526,"""","""",0.923228,"""","""",0.537868,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:13:00
55,37.9952839,23.81592464,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.22,20.0,12.16,98524.0,39.5,1.846928,"""","""",1.40555,"""","""",1.203519,"""","""",0.941664,"""","""",0.549297,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:14:00
56,37.99528337,23.81591773,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.23,20.0,12.17,98540.0,39.5,1.882934,"""","""",1.434803,"""","""",1.227993,"""","""",0.959843,"""","""",0.56155,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:15:00
57,37.99524045,23.81584412,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.23,20.0,12.17,98536.0,39.5,1.922718,"""","""",1.461542,"""","""",1.252317,"""","""",0.978225,"""","""",0.573734,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:16:00
58,37.99522072,23.81584203,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.23,20.1,12.19,98520.0,39.5,1.954886,"""","""",1.486099,"""","""",1.272445,"""","""",0.995773,"""","""",0.584777,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:17:00
59,37.99526232,23.81585604,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.24,20.1,12.2,98524.0,39.5,1.990039,"""","""",1.511837,"""","""",1.293844,"""","""",1.011514,"""","""",0.596962,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:18:00
60,37.99529767,23.81588,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.25,20.1,12.21,98528.0,39.5,2.023175,"""","""",1.535451,"""","""",1.314354,"""","""",1.027679,"""","""",0.606182,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:19:00
61,37.99523914,23.81580102,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.25,20.1,12.21,98520.0,39.5,2.056318,"""","""",1.559263,"""","""",1.334678,"""","""",1.042545,"""","""",0.619396,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:20:00
62,37.99517268,23.81579071,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.26,20.1,12.25,98528.0,39.5,2.086776,"""","""",1.582515,"""","""",1.353746,"""","""",1.059139,"""","""",0.630321,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:21:00
63,37.99518049,23.81579322,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.26,20.1,12.25,98528.0,39.5,2.117827,"""","""",1.603973,"""","""",1.37161,"""","""",1.073224,"""","""",0.639209,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:22:00
64,37.99529862,23.81588656,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.26,20.1,12.25,98516.0,39.5,2.148622,"""","""",1.627958,"""","""",1.393037,"""","""",1.088905,"""","""",0.649963,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:23:00
65,37.99527848,23.81587088,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.27,20.1,12.26,98524.0,39.5,2.180009,"""","""",1.649463,"""","""",1.414114,"""","""",1.104426,"""","""",0.659015,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:24:00
66,37.9952457,23.81580651,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.28,20.1,12.27,98528.0,39.5,2.212638,"""","""",1.673227,"""","""",1.433092,"""","""",1.119769,"""","""",0.671112,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:25:00
67,37.99525362,23.81591672,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.27,20.1,12.26,98520.0,39.5,2.246767,"""","""",1.701349,"""","""",1.45582,"""","""",1.136946,"""","""",0.681171,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:26:00
68,37.995287,23.81585717,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.27,20.1,12.26,98524.0,39.5,2.280863,"""","""",1.725412,"""","""",1.475578,"""","""",1.15487,"""","""",0.693599,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:27:00
69,37.99526185,23.8158102,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.27,20.1,12.26,98528.0,39.5,2.313984,"""","""",1.75159,"""","""",1.499038,"""","""",1.171988,"""","""",0.703811,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:28:00
70,37.9953267,23.81587434,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.27,20.1,12.26,98524.0,39.5,2.348902,"""","""",1.776851,"""","""",1.520652,"""","""",1.188886,"""","""",0.715591,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:29:00
71,37.99529135,23.8158586,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.27,20.1,12.26,98528.0,39.5,2.383412,"""","""",1.801967,"""","""",1.542158,"""","""",1.206463,"""","""",0.727623,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:30:00
72,37.99528325,23.81584036,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.27,20.1,12.26,98528.0,39.5,2.416901,"""","""",1.827556,"""","""",1.563091,"""","""",1.223892,"""","""",0.738353,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:31:00
73,37.99537522,23.81598198,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.26,20.1,12.25,98520.0,39.5,2.444772,"""","""",1.849496,"""","""",1.58168,"""","""",1.236713,"""","""",0.746719,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:32:00
74,37.99534386,23.81595862,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.25,20.1,12.21,98524.0,39.5,2.472525,"""","""",1.867771,"""","""",1.599508,"""","""",1.250433,"""","""",0.756019,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:33:00
75,37.99532866,23.81596828,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.24,20.1,12.2,98528.0,39.44,2.500017,"""","""",1.889391,"""","""",1.617193,"""","""",1.26549,"""","""",0.764328,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:34:00
76,37.995341,23.81596303,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.23,20.1,12.19,98520.0,39.5,2.529841,"""","""",1.912773,"""","""",1.636552,"""","""",1.281261,"""","""",0.774208,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:35:00
77,37.99534267,23.81591189,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.23,20.1,12.19,98528.0,39.5,2.561782,"""","""",1.936359,"""","""",1.657278,"""","""",1.296789,"""","""",0.784095,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:36:00
78,37.9952563,23.8158462,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.23,20.0,12.17,98524.0,39.5,2.590629,"""","""",1.959365,"""","""",1.675439,"""","""",1.312578,"""","""",0.793613,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:37:00
79,37.99535298,23.81588823,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.22,20.0,12.16,98528.0,39.5,2.620998,"""","""",1.982433,"""","""",1.69561,"""","""",1.326692,"""","""",0.802536,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:38:00
80,37.99533385,23.81588882,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.22,20.0,12.16,98524.0,39.5,2.654354,"""","""",2.005363,"""","""",1.716793,"""","""",1.343018,"""","""",0.813442,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:39:01
81,37.99525034,23.81589156,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.22,20.0,12.16,98528.0,39.5,2.685388,"""","""",2.028947,"""","""",1.736539,"""","""",1.357466,"""","""",0.82344,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:40:00
82,37.99523664,23.81588471,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.21,20.0,12.15,98524.0,39.44,2.715532,"""","""",2.051706,"""","""",1.75547,"""","""",1.374286,"""","""",0.832054,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:41:00
83,37.99533194,23.81589687,128.0,100.0,5.0,150.0,0.0,0.0,0.0,39.21,20.0,12.15,98524.0,39.44,2.74588,"""","""",2.074796,"""","""",1.77573,"""","""",1.388353,"""","""",0.842983,"""","""",0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,Flow unstable,2022-07-14 10:42:00
